			org1 (Host/Predator)						org2 (Symbiont/Parasite/Prey)												
																					
Observation type	Taxonomic interaction 	Interaction	Accession org1	Taxonomic level 1: org1	Taxonomic level 2: org1	Taxonomic level 3: org1	Genus org1	Species org1	Accession org2	Taxonomic level 1: org2	Taxonomic level 2: org2	Taxonomic level 3: org2	Genus org2	Species org2	Reference 	Link	Database	Interaction_ID	Ecological interaction	Habitat	Source
2	Prot - Prot	symb	NA	Eukaryote	Alveolata	Ciliophora	Paramecium	bursaria	KM203676	Eukaryote	Chlorophyta	Trebouxiophyceae	Micractinium	conductrix	Zagata et al. 2016	10.3409/fb64_1.47	MicroEcoSystems	ID_1096	photosymbiosis	Marine	NA
1	Prot - Prot	symb	NA	Eukaryote	Rhizaria	Foraminifera	Globorotalia	menardii	NA	Eukaryote	Haptophyta	Prymnesiophyceae	unknown_prymnesiophyte	unknown_prymnesiophyte	Taylor 1982	http://scholar.google.com/scholar.bib?q=info:nS7AbXP7txYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAUJvf9EfTpk9FyXt59r8Nx9AbW3bO7dPd&scisf=4&hl=en&num=100&as_sdt=0,5	TARA (W9)	ID_1097	photosymbiosis	Marine	NA
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	magnificus	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_60	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	quadratus	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_61	nitrogen fixation	Marine	Open ocean
3	Prot - Bac	symb	NA	Eukaryote	Alveolata	Dinoflagellata	Ornithocercus	steinii	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Farnelid 2010	10.3354/ame01440	MicroEcoSystems	ID_62	nitrogen fixation	Marine	Open ocean
1	Prot - Bac	symb	NA	Eukaryote	Alveolata	Ciliophora	Strombidium	purpureum	NA	Prokaryote	Proteobacteria	Alphaproteobacteria	unknown_alphaproteobacter	unknown_alphaproteobacter	Fenchel & Bernard 1993	10.1111/j.1574-6968.1993.tb06289.x	MicroEcoSystems	ID_528	photosymbiosis	Marine	Sediment sample, Beach (nivå Bay, Denmark)
1	Prot - Bac	symb	NA	Eukaryote	Rhizaria	Polycystinea	Dictyocoryne	truncatum	NA	Prokaryote	Cyanobacteria	Cyanophyceae	unknown_cyanophyte	unknown_cyanophyte	Foster et al. 2006 b	10.1111/j.1529-8817.2006.00206.x	MicroEcoSystems	ID_1102	photosymbiosis	Marine	Water sample (North Atlantic Ocean)
1	Prot - Bac	symb	NA	Eukaryote	Rhizaria	Polycystinea	Spongostaurus	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	unknown_cyanophyte	unknown_cyanophyte	Foster et al. 2006 b	10.1111/j.1529-8817.2006.00206.x	MicroEcoSystems	ID_1103	photosymbiosis	Marine	Water sample (Pacific Ocean)
3	Prot - Prot	symb	AB353770	Eukaryote	Alveolata	Dinoflagellata	Peridiniopsis	cf_kevei	AB353772	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Takano et al. 2008	10.2216/07-36.1	MicroEcoSystems	ID_1104	photosymbiosis	Freshwater	Lake, Japan
3	Prot - Prot	symb	HM596543	Eukaryote	Alveolata	Dinoflagellata	Peridiniopsis	penardii	HM596548	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Zhang et al. 2011	10.1016/j.ejop.2011.03.001	MicroEcoSystems	ID_1105	photosymbiosis	Freshwater	River, China
1	Prot - Bac	pred	NA	Eukaryote	Centrohelida	Actinophryidae	Actinophrys	sol	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Bell et al. 2006	10.1111/j.1365-2427.2006.01561.x	MicroEcoSystems	ID_1106	predation	Freshwater	Acidic lake
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Apusomonadida	Thecamonas	trahens	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Heiss et al. 2013	https://doi.org/10.1016/j.protis.2013.05.005	MicroEcoSystems	ID_1107	predation	Marine	Culture
3	Prot - Bac	pred	KP996852	Eukaryote	Obazoa	Apusomonadida	Multimonas	media	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Heiss et al. 2015	10.1111/jeu.12220	MicroEcoSystems	ID_1108	predation	Marine	Intertidal marine sediments (Horseshoe Island Park, Canada)
3	Prot - Bac	pred	KP996851	Eukaryote	Obazoa	Apusomonadida	Multimonas	koreensis	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Heiss et al. 2015	10.1111/jeu.12220	MicroEcoSystems	ID_1109	predation	Marine	Intertidal marine sediments (Masan Bay, South Korea)
3	Prot - Bac	pred	KP996850	Eukaryote	Obazoa	Apusomonadida	Chelonemonas	masanensis	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Heiss et al. 2015	10.1111/jeu.12220	MicroEcoSystems	ID_1110	predation	Marine	Intertidal marine sediments (Masan Bay, South Korea)
3	Prot - Bac	pred	KP996849	Eukaryote	Obazoa	Apusomonadida	Chelonemonas	geobuk	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Heiss et al. 2015	10.1111/jeu.12220	MicroEcoSystems	ID_1111	predation	Marine	Intertidal marine sediments (Masan Bay, South Korea)
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Cafeteria	NA	NA	Prokaryote	Firmicutes	Bacilli	Bacillus	subtilis	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1112	predation	Brackish	Baltic sea (Germany)
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Cafeteria	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Synechococcus	elongatus	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1113	predation	Brackish	Baltic sea (Germany)
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Cafeteria	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	putida	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1114	predation	Brackish	Baltic sea (Germany)
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Pseudobodo	tremulans	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	NA	Davies & Sieburth 1984	http://www.int-res.com/articles/meps/19/m019p237.pdf	MicroEcoSystems	ID_1115	predation	Marine	Sargasso Sea
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Pseudobodo	tremulans	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Fenchel 1982	10.3354/meps008211	MicroEcoSystems	ID_1116	predation	Marine	Limfjorden
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Bicosoecida	Pseudobodo	NA	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Rivier et al. 1985	https://www.researchgate.net/profile/Fereidoun_Rassoulzadegan/publication/292906842_Growth_of_microzooplankton_a_comparative_study_of_bactivorous_zooflagellates_and_ciliates_1/links/56b1d66b08ae795dd5c6dcbe.pdf	MicroEcoSystems	ID_1117	predation	Marine	Bay of Villefranche-sur-Mer 
3	Prot - Bac	pred	KT023596	Eukaryote	Obazoa	Breviatea	Lenisia	limosa	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Alteromonas	macleodii	Hamann et al. 2016	10.1038/nature18297	MicroEcoSystems	ID_1118	predation	Marine	Intertidal zone (Wadden Sea)
3	Prot - Bac	pred	HQ342676	Eukaryote	Obazoa	Breviatea	Subulatomonas	tetraspora	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Enterobacter	aerogenes	Katz et al. 2011	https://doi.org/10.1016/j.protis.2011.05.002	MicroEcoSystems	ID_1119	predation	Marine	Sediment sample, nearshore (Plymouth, USA)
3	Prot - Bac	pred	HQ342677	Eukaryote	Obazoa	Breviatea	Subulatomonas	tetraspora	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Klebsiella	pneumoniae	Katz et al. 2011	https://doi.org/10.1016/j.protis.2011.05.002	MicroEcoSystems	ID_1120	predation	Marine	Sediment sample, nearshore (Plymouth, USA)
1	Prot - Bac	pred	NA	Eukaryote	Excavata	Carpediemonas-like	Kipferlia	bialata	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Yubuki et al. 2013	https://doi.org/10.1016/j.protis.2013.02.002	MicroEcoSystems	ID_1121	predation	Marine	sea_floor_sediment
1	Prot - Bac	pred	NA	Eukaryote	Rhizaria	Cercozoa	Ovulinata	parva	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Anderson et al. 1996	https://doi.org/10.1017/S0025315400040832	MicroEcoSystems	ID_1122	predation	Marine	Sediment samples
2	Prot - Bac	pred	JX272635	Eukaryote	Rhizaria	Cercozoa	Minorisa	minuta	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	del Campo et al. 2012	10.1038/ismej.2012.85	MicroEcoSystems	ID_1123	predation	Marine	Blanes Bay 
1	Prot - Bac	pred	NA	Eukaryote	Rhizaria	Cercozoa	Penardia	cometa	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Enterobacter	aeogenes	Mikrjukov et al. 1995	https://link.springer.com/content/pdf/10.1007%2FBF01280370.pdf	MicroEcoSystems	ID_1124	predation	Freshwater	Waste treatment plant (Borok, Russia)
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Mylnosiga	fluctuans	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	putida	Boenigk & Arndt 2000	10.3354/ame022243	MicroEcoSystems	ID_1125	predation	Freshwater	Pond (Rybinsk Reservoir)
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Acanthocorbis	unguiculata	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	NA	Davies & Sieburth 1984	http://www.int-res.com/articles/meps/19/m019p237.pdf	MicroEcoSystems	ID_1126	predation	Brackish	Narragansett Bay
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Stephanoeca	diplocostata	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Eccleston-Parry & Leadbeater 1994	http://eprints.lancs.ac.uk/22426/1/m105p167.pdf	MicroEcoSystems	ID_1127	predation	Marine	Culture
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Hartaetosiga	gracilis	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Eccleston-Parry & Leadbeater 1994	http://eprints.lancs.ac.uk/22426/1/m105p167.pdf	MicroEcoSystems	ID_1128	predation	Marine	Culture
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Monosiga	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Fenchel 1982	10.3354/meps008211	MicroEcoSystems	ID_1129	predation	Marine	Virginia, USA
1	Prot - Bac	pred	NA	Eukaryote	Obazoa	Choanoflagellata	Stephanoeca	diplocostata	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Geider & Leadbeater 1988	http://www.int-res.com/articles/meps/47/m047p169.pdf	MicroEcoSystems	ID_1130	predation	Marine	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Firmicutes	Bacilli	Bacillus	megaterium	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1131	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Firmicutes	Clostridia	Sarcina	lutea	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1132	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Enterobacter	aerogenes	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1133	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Escherichia	coli	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1134	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Proteus	mirabilis	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1135	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Serratia	marcescens	Aaronsen 1974	10.1099/00221287-83-1-21	MicroEcoSystems	ID_1136	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	NA	NA	Prokaryote	Firmicutes	Bacilli	Bacillus	subtilis	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1137	predation	Freshwater	Lake Schohsee, Germany
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Firmicutes	Bacilli	Bacillus	subtilis	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1138	predation	Freshwater	Lake Constance, Germany
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Asterocapsa	nidulans	Daley et al. 1973	10.1111/j.1550-7408.1973.tb06001.x	MicroEcoSystems	ID_1139	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Microcystis	aeruginosa	va Donk et al. 2009	10.1111/j.1365-2427.2009.02227.x	MicroEcoSystems	ID_1140	predation	Marine	lake
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	putida	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1141	predation	Freshwater	Lake Schohsee, Germany
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	putida	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1142	predation	Freshwater	Lake Constance, Germany
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Dinobryon	cylindricum	NA	Prokaryote	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	unidentified_bacteria	Caron et al. 1992	10.1007/BF00182132	MicroEcoSystems	ID_1143	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	danica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	flourescens	Chrzanowski & Simek 1990	10.4319/lo.1990.35.7.1429	MicroEcoSystems	ID_1144	predation	Freshwater	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Pseudanabaena	NA	va Donk et al. 2009	10.1111/j.1365-2427.2009.02227.x	MicroEcoSystems	ID_1145	predation	Marine	lake
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Paraphysomonas	imperforata	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	NA	Davies & Sieburth 1984	http://www.int-res.com/articles/meps/19/m019p237.pdf	MicroEcoSystems	ID_1146	predation	Brackish	Narragansett Bay
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Oikomonas	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	NA	Davies & Sieburth 1984	http://www.int-res.com/articles/meps/19/m019p237.pdf	MicroEcoSystems	ID_1147	predation	Marine	Sargasso Sea
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Paraphysomonas	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	splendidus	Delaney 2003	10.1007/s00248-002-1058-4	MicroEcoSystems	ID_1148	predation	Marine	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Paraphysomonas	imperforata	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	unknown_gammaproteobacteria	unknown_gammaproteobacteria	Eccleston-Parry & Leadbeater 1994	http://eprints.lancs.ac.uk/22426/1/m105p167.pdf	MicroEcoSystems	ID_1149	predation	Marine	Culture
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Paraphysomonas	vestita	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Fenchel 1982	10.3354/meps008211	MicroEcoSystems	ID_1150	predation	Marine	Limfjorden
1	Prot - Prot	pred	KX500025	Eukaryote	Stramenopiles	Developea	Develorapax	marinus	NA	Eukaryote	Excavata	Kinetoplastea	Procryptobia	sorokini	Aleoshin et al. 2016	10.3389/fmicb.2016.01194	MicroEcoSystems	ID_1151	predation	Marine	Littoral (Red Sea)
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Pseudomonas	NA	Fenchel 1982	10.3354/meps008211	MicroEcoSystems	ID_1152	predation	Freshwater	Culture
1	Prot - Prot	pred	NA	Eukaryote	Centrohelida	Actinophryidae	Actinosphaerium	nucleofilum	NA	Eukaryote	Alveolata	Ciliophora	Tetrahymena	pyriformis	Amezcua & Holyoak 2000	10.1890/0012-9658(2000)081[3087:EEFPPS]2.0.CO;2	MicroEcoSystems	ID_1153	predation	Freshwater	Carolina Biological Supply
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Polycystinea	Thalassicolla	nucleata	NA	Eukaryote	Stramenopiles	Diatomea	Amphora	coffeaeformis	Anderson 1978	https://doi.org/10.1016/S0040-8166(16)30336-6	MicroEcoSystems	ID_1154	predation	Marine	Surface waters (Bermuda)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Polycystinea	Thalassicolla	nucleata	NA	Eukaryote	Stramenopiles	Diatomea	Skeletonema	costatum	Anderson 1978	https://doi.org/10.1016/S0040-8166(16)30336-6	MicroEcoSystems	ID_1155	predation	Marine	Surface waters (Bermuda)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Polycystinea	Thalassicolla	nucleata	NA	Eukaryote	Stramenopiles	Diatomea	Thalassiosira	pseudonana	Anderson 1978	https://doi.org/10.1016/S0040-8166(16)30336-6	MicroEcoSystems	ID_1156	predation	Marine	Surface waters (Bermuda)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Polycystinea	Thalassicolla	nucleata	NA	Eukaryote	Alveolata	Dinoflagellata	Crypthecodinium	cohnii	Anderson 1978	https://doi.org/10.1016/S0040-8166(16)30336-6	MicroEcoSystems	ID_1157	predation	Marine	Surface waters (Bermuda)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Globigerina	falconensis	NA	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1158	predation	Marine	Open Ocean
3	Prot - Bac	pred	GU073467	Eukaryote	Stramenopiles	Chrysophyceae	Segregatospumella	dracosaxi	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1159	predation	Freshwater	River (Fuschler Ache)
3	Prot - Bac	pred	AY651098	Eukaryote	Stramenopiles	Chrysophyceae	Apoikiospumella	mondseeiensis	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1160	predation	Freshwater	Lake Mondsee
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Globigerinella	aequilateralis	NA	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1161	predation	Marine	Open Ocean
3	Prot - Bac	pred	AY651093	Eukaryote	Stramenopiles	Chrysophyceae	Chromulinospumella	sphaerica	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1162	predation	Freshwater	Small pond (Huqiu, China)
3	Prot - Bac	pred	AY651088	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	lacusvadosi	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1163	predation	Freshwater	Shallow tarn (Karangarua, New Zealand)
3	Prot - Bac	pred	AY651086	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	bureschii	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1164	predation	Freshwater	Puddle (Lunz, Austria)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Globigerinita	glutinata	NA	Eukaryote	Alveolata	Dinoflagellata	unknown_dinoflagellate	unknown_dinoflagellate	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1165	predation	Marine	Open Ocean
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Pulleniatina	obliquiloculata	NA	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1166	predation	Marine	Open Ocean
3	Prot - Bac	pred	DQ388552	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	vulgaris	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1167	predation	Freshwater	Davis Valley, Antartica
3	Prot - Bac	pred	AY651074	Eukaryote	Stramenopiles	Chrysophyceae	Poteriospumella	lacustris	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1168	predation	Freshwater	Artificial pond (Mondsee, Austria)
3	Prot - Bac	pred	GU073469	Eukaryote	Stramenopiles	Chrysophyceae	Cornospumella	fuschlensis	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1169	predation	Freshwater	River (Fuschler Ache)
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Globigerinoides	ruber	NA	Eukaryote	Stramenopiles	Diatomea	unknown_diatom	unknown_diatom	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1170	predation	Marine	Open Ocean
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Orbulina	universa	NA	Eukaryote	Alveolata	Dinoflagellata	unknown_dinoflagellate	unknown_dinoflagellate	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1171	predation	Marine	Open Ocean
1	Prot - Prot	pred	NA	Eukaryote	Rhizaria	Foraminifera	Pulleniatina	obliquiloculata	NA	Eukaryote	Alveolata	Dinoflagellata	unknown_dinoflagellate	unknown_dinoflagellate	Anderson et al. 1979	http://www.journals.cambridge.org/abstract_S002531540004577X	MicroEcoSystems	ID_1172	predation	Marine	Open Ocean
3	Prot - Bac	pred	AY651077	Eukaryote	Stramenopiles	Chrysophyceae	Acrispumella	msimbaziensis	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Vibrio	pelagicus	Grossmann et al. 2015	10.1111/jeu.12287	MicroEcoSystems	ID_1173	predation	Freshwater	Msimbazi River, Tanzania
3	Prot - Bac	pred	AF174363	Eukaryote	Ancyromonadidae	Ancyromonadidae	Ancyromonas	sigmoides	NA	Prokaryote	Proteobacteria	Gammaproteobacteria	Halomonas	halodurens	Atkins et al. 2000	10.1007/s002390010089	MicroEcoSystems	ID_1174	predation	Marine	Culture
1	Prot - Prot	pred	NA	Eukaryote	Alveolata	Ciliophora	Cyclotrichium	meunieri	NA	Eukaryote	Cryptista	Cryptomonadales	unknown_cryptomonad	unknown_cryptomonad	Barber et al. 1969	10.1111/j.1529-8817.1969.tb02583.x	MicroEcoSystems	ID_1175	predation	Marine	Open ocean (Ecuador)
1	Prot - Prot	pred	NA	Eukaryote	Centrohelida	Actinophryidae	Actinophrys	sol	NA	Eukaryote	Chlorophyta	Chlorophyceae	Chlamydomonas	acidophila	Bell et al. 2006	10.1111/j.1365-2427.2006.01561.x	MicroEcoSystems	ID_1176	predation	Freshwater	Acidic lake
1	Prot - Prot	pred	NA	Eukaryote	Centrohelida	Actinophryidae	Actinophrys	sol	NA	Eukaryote	Alveolata	Ciliophora	Oxytricha	NA	Bell et al. 2006	10.1111/j.1365-2427.2006.01561.x	MicroEcoSystems	ID_1177	predation	Freshwater	Acidic lake
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Spumella	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Synechococcus	elongatus	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1178	predation	Freshwater	Lake Schohsee, Germany
1	Prot - Bac	pred	NA	Eukaryote	Stramenopiles	Chrysophyceae	Ochromonas	NA	NA	Prokaryote	Cyanobacteria	Cyanophyceae	Synechococcus	elongatus	Boenigk et al. 2001	10.1007/s002480000116	MicroEcoSystems	ID_1179	predation	Freshwater	Lake Constance, Germany
1	Prot - Prot	pred	NA	Eukaryote	Alveolata	Dinoflagellata	Karlodinium	armiger	NA	Eukaryote	Chlorophyta	Chlorodendrophyceae	Tetraselmis	suecica	Berge 2008	10.3354/ame01165	MicroEcoSystems	ID_1180	predation	Marine	Culture
1	Prot - Prot	pred	NA	Eukaryote	Alveolata	Dinoflagellata	Karlodinium	armiger	NA	Eukaryote	Alveolata	Ciliophora	Pseudocohnilembus	NA	Berge 2008	10.3354/ame01165	MicroEcoSystems	ID_1181	predation	Marine	Culture
